Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.44       1/1           set_overlap_ [69]
[88]     0.2    0.00    0.44       1         hsmg_setup_ [88]
                0.00    0.34       1/1           hsmg_setup_fdm_ [92]
                0.00    0.09       1/1           hsmg_setup_dssum_ [117]
                0.00    0.01       1/1           hsmg_setup_wtmask_ [189]
                0.00    0.00       1/1           hsmg_setup_schwarz_wt_ [228]
                0.00    0.00       1/1           hsmg_setup_semhat_ [246]
                0.00    0.00       1/1           hsmg_setup_mg_nx_ [527]
                0.00    0.00       1/2           hsmg_setup_intp_ [501]
                0.00    0.00       1/1           hsmg_index_0_ [526]
-----------------------------------------------
                0.00    0.00      64/28278462     get_vert_map_ [251]
                0.00    0.00    2130/28278462     igop_ [297]
                0.00    0.00    2800/28278462     irank_vecn_ [221]
                0.00    0.00    3840/28278462     setvert3d_ [148]
                0.00    0.00  225420/28278462     ituple_sort_ [184]
                0.21    0.00 14022104/28278462     update_findpts_info_ [72]
                0.21    0.00 14022104/28278462     particles_in_nid_ [51]
[89]     0.1    0.42    0.00 28278462         icopy_ [89]
-----------------------------------------------
                0.05    0.00 8835072/66243072     intp_rstd_ [15]
                0.36    0.00 57408000/66243072     map_faced_ [17]
[90]     0.1    0.41    0.00 66243072         get_int_ptr_ [90]
                0.00    0.00       2/132486149     lim_chk_ [95]
-----------------------------------------------
                                                 <spontaneous>
[91]     0.1    0.40    0.00                 mixtperf_ho_cptuvw_ [91]
-----------------------------------------------
                0.00    0.34       1/1           hsmg_setup_ [88]
[92]     0.1    0.00    0.34       1         hsmg_setup_fdm_ [92]
                0.00    0.34       1/3           hsmg_setup_fast_ [74]
-----------------------------------------------
                0.33    0.00    2000/2000        update_stokes_particles_ [9]
[93]     0.1    0.33    0.00    2000         update_particle_location_ [93]
-----------------------------------------------
                0.01    0.31    2001/2001        interp_u_for_adv_ [11]
[94]     0.1    0.01    0.31    2001         crystal_tuple_sort_ [94]
                0.09    0.20    2001/14770       jl_sortp_ui [57]
                0.02    0.00    2001/8512        jl_sarray_permute_ [120]
                0.00    0.00    2001/8512        jl_sarray_permute_buf_ [355]
-----------------------------------------------
                0.00    0.00       1/132486149     gen_dgl_ [339]
                0.00    0.00       2/132486149     get_dgl_ptr_ [196]
                0.00    0.00       2/132486149     get_int_ptr_ [90]
                0.04    0.00 17670144/132486149     intp_rstd_ [15]
                0.27    0.00 114816000/132486149     map_faced_ [17]
[95]     0.1    0.31    0.00 132486149         lim_chk_ [95]
-----------------------------------------------
                0.00    0.02       1/14          jl_gs_setup [156]
                0.00    0.27      13/14          gs_setup_pick_ [99]
[96]     0.1    0.00    0.29      14         gs_setup_aux [96]
                0.00    0.26      13/13          auto_setup [100]
                0.00    0.02      14/14          shared_ids [172]
                0.00    0.01       1/14          cr_setup [105]
                0.00    0.00      14/14          nonzero_ids [230]
                0.00    0.00      14/8512        jl_sarray_permute_ [120]
                0.00    0.00      42/6478        fgs_check_parms [168]
                0.00    0.00      39/8389        jl_crystal_router [356]
                0.00    0.00      39/315         jl_comm_allreduce [409]
                0.00    0.00      14/14          jl_crystal_init [459]
                0.00    0.00      14/8512        jl_sarray_permute_buf_ [355]
                0.00    0.00      14/14          jl_crystal_free [458]
-----------------------------------------------
                                                 <spontaneous>
[97]     0.1    0.28    0.01                 invcol2_ [97]
                0.01    0.00 8832000/15590207     dnekclock_ [197]
-----------------------------------------------
                0.00    0.02       1/13          set_up_h1_crs_ [124]
                0.00    0.02       1/13          setup_cmt_gs_ [155]
                0.00    0.23      11/13          setupds_ [101]
[98]     0.1    0.00    0.27      13         gs_setup_ [98]
                0.00    0.27      13/13          gs_setup_pick_ [99]
-----------------------------------------------
                0.00    0.27      13/13          gs_setup_ [98]
[99]     0.1    0.00    0.27      13         gs_setup_pick_ [99]
                0.00    0.27      13/14          gs_setup_aux [96]
                0.00    0.00      13/6478        fgs_check_parms [168]
                0.00    0.00       6/12466       allreduce_setup [185]
-----------------------------------------------
                0.00    0.26      13/13          gs_setup_aux [96]
[100]    0.1    0.00    0.26      13         auto_setup [100]
                0.00    0.14      13/14          cr_setup [105]
                0.00    0.11      39/39          dry_run_time [110]
                0.00    0.00      13/177         pw_setup [133]
                0.00    0.00      13/12466       allreduce_setup [185]
                0.00    0.00      13/13          allreduce_free [461]
                0.00    0.00      12/13          cr_free [463]
                0.00    0.00       1/2           pw_free [509]
-----------------------------------------------
                0.00    0.02       1/11          setup_topo_ [142]
                0.00    0.09       4/11          hsmg_setup_dssum_ [117]
                0.00    0.14       6/11          h1mg_setup_dssum_ [108]
[101]    0.1    0.00    0.25      11         setupds_ [101]
                0.00    0.23      11/13          gs_setup_ [98]
                0.00    0.02      11/13          set_vert_ [147]
                0.00    0.00      22/15590207     dnekclock_ [197]
-----------------------------------------------
                                                 <spontaneous>
[102]    0.1    0.20    0.00                 mxf7_ [102]
-----------------------------------------------
                0.00    0.00       2/71          set_up_h1_crs_ [124]
                0.00    0.01       3/71          h1mg_setup_mask_ [218]
                0.00    0.01       3/71          hsmg_schwarz_dssum_ [220]
                0.00    0.01       4/71          jl_crs_setup [134]
                0.00    0.01       5/71          hsmg_setup_mask_ [187]
                0.00    0.02       8/71          hsmg_dssum_ [167]
                0.00    0.04      16/71          dsop_ [139]
                0.00    0.07      30/71          dssum_ [126]
[103]    0.1    0.00    0.17      71         jl_gs [103]
                0.00    0.17      69/6099        gs_aux [25]
                0.00    0.00      69/462         jl_gs_scatter [400]
-----------------------------------------------
                0.00    0.16       1/1           nek_init_ [59]
[104]    0.1    0.00    0.16       1         gengeom_ [104]
                0.00    0.11       1/1           genxyz_ [113]
                0.00    0.04       1/3           setdef_ [115]
                0.00    0.01       1/3           geodat1_ [153]
                0.00    0.00       1/3           geom1_ [179]
                0.00    0.00       1/3           setinvm_ [217]
                0.00    0.00       1/3           sfastax_ [236]
                0.00    0.00       1/3           volume_ [299]
                0.00    0.00       1/3           geom2_ [304]
                0.00    0.00       1/1           lagmass_ [328]
                0.00    0.00       1/3           updmsys_ [499]
                0.00    0.00       1/1           gencoor_ [524]
-----------------------------------------------
                0.00    0.01       1/14          gs_setup_aux [96]
                0.00    0.14      13/14          auto_setup [100]
[105]    0.1    0.00    0.15      14         cr_setup [105]
                0.00    0.08      28/28          cr_learn [125]
                0.00    0.07      28/6099        gs_aux [25]
                0.00    0.00      14/14770       jl_sortp_ui [57]
                0.00    0.00      14/8512        jl_sarray_permute_ [120]
                0.00    0.00      28/6478        fgs_check_parms [168]
                0.00    0.00      14/8512        jl_sarray_permute_buf_ [355]
-----------------------------------------------
                                                 <spontaneous>
[106]    0.1    0.14    0.00                 mxf1_ [106]
-----------------------------------------------
                0.00    0.00       2/18262       jl_crs_setup [134]
                0.00    0.00      14/18262       nonzero_ids [230]
                0.00    0.00      26/18262       fgs_check_parms [168]
                0.00    0.00      28/18262       shared_ids [172]
