Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00    139.83     0.00        1     0.00     0.00  genwz_
  0.00    139.83     0.00        1     0.00    73.06  genxyz_
  0.00    139.83     0.00        1     0.00     6.85  genxyzl_
  0.00    139.83     0.00        1     0.00    13.51  get_local_crs_galerkin_
  0.00    139.83     0.00        1     0.00     0.00  get_session_info_
  0.00    139.83     0.00        1     0.00     0.14  get_vert_map_
  0.00    139.83     0.00        1     0.00     0.03  get_vertex_
  0.00    139.83     0.00        1     0.00     0.00  gs_free_
  0.00    139.83     0.00        1     0.00   552.21  h1mg_setup_
  0.00    139.83     0.00        1     0.00    61.66  h1mg_setup_dssum_
  0.00    139.83     0.00        1     0.00   438.29  h1mg_setup_fdm_
  0.00    139.83     0.00        1     0.00     0.00  h1mg_setup_mg_nx_
  0.00    139.83     0.00        1     0.00     3.33  h1mg_setup_schwarz_wt_
  0.00    139.83     0.00        1     0.00     2.85  h1mg_setup_semhat_
  0.00    139.83     0.00        1     0.00     8.42  h1mg_setup_wtmask_
  0.00    139.83     0.00        1     0.00     5.45  hsmg_index_0_
  0.00    139.83     0.00        1     0.00   274.90  hsmg_setup_
  0.00    139.83     0.00        1     0.00    41.12  hsmg_setup_dssum_
  0.00    139.83     0.00        1     0.00   219.15  hsmg_setup_fdm_
  0.00    139.83     0.00        1     0.00     0.00  hsmg_setup_mg_nx_
  0.00    139.83     0.00        1     0.00     1.67  hsmg_setup_schwarz_wt_
  0.00    139.83     0.00        1     0.00     1.90  hsmg_setup_semhat_
  0.00    139.83     0.00        1     0.00     5.61  hsmg_setup_wtmask_
  0.00    139.83     0.00        1     0.00     0.00  i8glsum_
  0.00    139.83     0.00        1     0.00     0.00  iface_vert_int8cmt_
  0.00    139.83     0.00        1     0.00     0.00  iglmin_
  0.00    139.83     0.00        1     0.00     0.00  in_situ_init_
  0.00    139.83     0.00        1     0.00     0.00  iniproc_
  0.00    139.83     0.00        1     0.00     0.00  init_nek_comm_
  0.00    139.83     0.00        1     0.00     0.00  init_plugin_
  0.00    139.83     0.00        1     0.00     8.73  init_stokes_particles_
  0.00    139.83     0.00        1     0.00    14.84  initdat_
  0.00    139.83     0.00        1     0.00     0.00  initdim_
  0.00    139.83     0.00        1     0.00     0.00  initds_
  0.00    139.83     0.00        1     0.00    30.29  intpts_setup_
  0.00    139.83     0.00        1     0.00     0.00  io_init_
  0.00    139.83     0.00        1     0.00     0.00  ivlmax_
  0.00    139.83     0.00        1     0.00     0.00  izero8_
  0.00    139.83     0.00        1     0.00     0.00  jl_findpts_el_setup_3
  0.00    139.83     0.00        1     0.00    10.15  jl_obbox_calc_3
  0.00    139.83     0.00        1     0.00     0.00  lagmass_
  0.00    139.83     0.00        1     0.00     0.00  lfalse_
  0.00    139.83     0.00        1     0.00    36.53  linquad_
  0.00    139.83     0.00        1     0.00     0.95  load_semhat_weighted_
  0.00    139.83     0.00        1     0.00     0.00  log2_
  0.00    139.83     0.00        1     0.00     0.94  mapelpr_
  0.00    139.83     0.00        1     0.00     0.35  mg_set_gb_
  0.00    139.83     0.00        1     0.00     0.10  mg_set_h1_
  0.00    139.83     0.00        1     0.00     0.10  mg_set_h2_
  0.00    139.83     0.00        1     0.00     2.50  mg_set_msk_
  0.00    139.83     0.00        1     0.00     0.00  mixtperf_cp_cvr_
  0.00    139.83     0.00        1     0.00     0.00  mixtperf_r_m_
  0.00    139.83     0.00        1     0.00     0.00  mynode_
  0.00    139.83     0.00        1     0.00     0.00  nek_cmt_init_
  0.00    139.83     0.00        1     0.00     0.00  nek_comm_getstat_
  0.00    139.83     0.00        1     0.00     0.00  nek_comm_io_
  0.00    139.83     0.00        1     0.00     0.00  nek_comm_startstat_
  0.00    139.83     0.00        1     0.00     0.00  numnodes_
  0.00    139.83     0.00        1     0.00     0.00  opcolv_
  0.00    139.83     0.00        1     0.00     1.14  opdsop_
  0.00    139.83     0.00        1     0.00     0.00  opdssum_
  0.00    139.83     0.00        1     0.00     0.00  plane_space_
  0.00    139.83     0.00        1     0.00     0.00  pprint_all_
  0.00    139.83     0.00        1     0.00     0.83  rand_fld_h1_
  0.00    139.83     0.00        1     0.00     1.81  rdbdry_
  0.00    139.83     0.00        1     0.00     1.14  rdcurve_
  0.00    139.83     0.00        1     0.00     0.91  rdhist_
  0.00    139.83     0.00        1     0.00     0.00  rdicdf_
  0.00    139.83     0.00        1     0.00     2.05  rdmatp_
  0.00    139.83     0.00        1     0.00     0.00  rdmesh_
  0.00    139.83     0.00        1     0.00     0.00  rdobj_
  0.00    139.83     0.00        1     0.00     0.00  rdout_
  0.00    139.83     0.00        1     0.00     9.33  rdparam_
  0.00    139.83     0.00        1     0.00    20.60  readat_
  0.00    139.83     0.00        1     0.00     0.00  restart_
  0.00    139.83     0.00        1     0.00     0.00  runstat_
  0.00    139.83     0.00        1     0.00     0.31  set_convect_new_
  0.00    139.83     0.00        1     0.00     0.00  set_mat_ij_
  0.00    139.83     0.00        1     0.00   870.12  set_overlap_
  0.00    139.83     0.00        1     0.00     0.00  set_part_pointers_
  0.00    139.83     0.00        1     0.00     0.94  set_proc_map_
  0.00    139.83     0.00        1     0.00     0.00  set_tstep_coef_
  0.00    139.83     0.00        1     0.00    41.23  set_up_h1_crs_
  0.00    139.83     0.00        1     0.00     0.00  setcdof_
  0.00    139.83     0.00        1     0.00     0.00  setchar_
  0.00    139.83     0.00        1     0.00     0.91  setedge_
  0.00    139.83     0.00        1     0.00    17.96  setics_
  0.00    139.83     0.00        1     0.00     0.00  setlog_
  0.00    139.83     0.00        1     0.00     0.00  setprop_
  0.00    139.83     0.00        1     0.00     2.28  setside_
  0.00    139.83     0.00        1     0.00    10.27  setup_cmt_gs_
  0.00    139.83     0.00        1     0.00     0.00  setup_convect_
  0.00    139.83     0.00        1     0.00    21.17  setup_topo_
  0.00    139.83     0.00        1     0.00     1.14  setvar_
  0.00    139.83     0.00        1     0.00     0.00  slogic_
  0.00    139.83     0.00        1     0.00     0.00  sstest_
  0.00    139.83     0.00        1     0.00     1.67  startx1_
  0.00    139.83     0.00        1     0.00     0.83  swap_lengths_
  0.00    139.83     0.00        1     0.00     0.00  time00_
  0.00    139.83     0.00        1     0.00     0.00  usrdat2_
  0.00    139.83     0.00        1     0.00     0.00  usrdat3_
  0.00    139.83     0.00        1     0.00    60.00  usrdat_
  0.00    139.83     0.00        1     0.00     1.14  vec_dsop_
  0.00    139.83     0.00        1     0.00     1.14  vec_dssum_
  0.00    139.83     0.00        1     0.00     0.00  verrhe_
  0.00    139.83     0.00        1     0.00     0.00  vprops_

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.
 
 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this 
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 0.01% of 139.83 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]     98.9    0.00  138.32                 nek_solve_ [1]
                0.00  110.74    2000/2000        nek__multi_advance_ [2]
                0.00   25.29    2000/2001        userchk_ [8]
                0.00    2.29    2000/2000        prepost_ [42]
                0.00    0.00    2000/2000        in_situ_check_ [342]
                0.00    0.00       2/2           nek_comm_settings_ [498]
                0.00    0.00       1/2250        nekgsync_ [338]
                0.00    0.00       1/1           nek_comm_startstat_ [539]
                0.00    0.00       1/2002        comment_ [341]
-----------------------------------------------
                0.00  110.74    2000/2000        nek_solve_ [1]
[2]     79.2    0.00  110.74    2000         nek__multi_advance_ [2]
                1.90   98.66    2000/2000        cmt_nek_advance_ [3]
                0.00   10.18    2000/2000        nek_advance_ [21]
-----------------------------------------------
                1.90   98.66    2000/2000        nek__multi_advance_ [2]
[3]     71.9    1.90   98.66    2000         cmt_nek_advance_ [3]
                0.01   98.61    6000/6000        compute_rhs_and_dt_ [4]
                0.02    0.00       1/1           cmt_flow_ics_ [140]
                0.02    0.00    2000/2120000     nekcopy_ [14]
                0.00    0.00       1/1           set_tstep_coef_ [549]
-----------------------------------------------
                0.01   98.61    6000/6000        cmt_nek_advance_ [3]
[4]     70.5    0.01   98.61    6000         compute_rhs_and_dt_ [4]
                0.01   38.08    6000/6000        fluxes_full_field_ [6]
                0.94   23.40  960000/960000      assemble_h_ [11]
                1.74   12.65  960000/960000      flux_div_integral_ [16]
                0.74    8.78  960000/960000      compute_forcing_ [24]
                6.85    0.00    6000/20800       rzero_ [12]
                1.45    1.05   30000/30000       surface_integral_full_ [39]
                0.00    1.62    4000/6000        compute_primitive_vars_ [40]
                0.03    1.28  960000/960000      add_conv_diff_h_ [54]
                0.00    0.00    6000/6000        set_dealias_face_ [327]
-----------------------------------------------
                0.00    0.00     105/105096376     compute_face_data_rs [261]
                0.00    0.00     192/105096376     mg_intp_fc_e_ [257]
                0.00    0.00     288/105096376     tensor_ig3 [251]
                0.00    0.00     318/105096376     get_edge [243]
                0.00    0.00     512/105096376     hsmg_tnsr3d_ [249]
                0.00    0.00     624/105096376     findpt_face [235]
                0.00    0.00     666/105096376     compute_face_data_tr [245]
                0.00    0.00     672/105096376     mg_intp_gfc_e_ [244]
                0.00    0.00    2304/105096376     xyzrst_ [230]
                0.00    0.00    8960/105096376     axhelm_ [121]
                0.01    0.00   22509/105096376     findpt_vol [131]
                0.01    0.00   22938/105096376     tensor_mtxv [175]
                1.74    0.00 4608000/105096376     neklocal_grad3_ [47]
                2.91    0.00 7680000/105096376     local_grad3_t_ [33]
               10.86    0.00 28704000/105096376     map_faced_ [20]
               10.86    0.00 28704000/105096376     inviscidflux_ [7]
               13.37    0.00 35340288/105096376     specmpn_ [19]
[5]     28.4   39.76    0.00 105096376         mxf6_ [5]
-----------------------------------------------
                0.01   38.08    6000/6000        compute_rhs_and_dt_ [4]
[6]     27.2    0.01   38.08    6000         fluxes_full_field_ [6]
                0.42   26.82    6000/6000        inviscidflux_ [7]
                0.00    6.94    6000/6000        face_state_commo_ [25]
                0.01    2.86   30000/30000       faceu_ [35]
                0.94    0.09   30000/30000       fillq_ [59]
-----------------------------------------------
                0.42   26.82    6000/6000        fluxes_full_field_ [6]
[7]     19.5    0.42   26.82    6000         inviscidflux_ [7]
                0.37   11.49 28704000/28704000     map_faced_ [20]
               10.86    0.00 28704000/105096376     mxf6_ [5]
                1.99    0.31 1104000/1104000     ausm_fluxfunction_ [41]
                0.99    0.00 6624000/10080000     nekcol2_ [49]
                0.30    0.00 1104000/1104000     invcol3_ [81]
                0.27    0.00 28704000/100489496     mxm_ [61]
                0.17    0.00 28704000/105097496     mxmf2_ [68]
                0.08    0.00 1104000/1104002     nekrzero_ [103]
-----------------------------------------------
                0.00    0.01       1/2001        nek_init_ [56]
                0.00   25.29    2000/2001        nek_solve_ [1]
[8]     18.1    0.00   25.30    2001         userchk_ [8]
                0.00   25.29    2001/2001        stokes_particles_ [9]
                0.00    0.01       3/3           output_particles_new_ [178]
                0.00    0.00       2/20800       rzero_ [12]
                0.00    0.00    2000/2021        glsum_ [259]
                0.00    0.00       1/1           domain_size_ [280]
                0.00    0.00    4002/7812203     dnekclock_ [305]
                0.00    0.00      96/1632        vlmin_ [355]
                0.00    0.00      96/1920        vlmax_ [351]
-----------------------------------------------
                0.00   25.29    2001/2001        userchk_ [8]
[9]     18.1    0.00   25.29    2001         stokes_particles_ [9]
                2.33   22.95    2000/2000        update_stokes_particles_ [10]
                0.00    0.01       1/1           init_stokes_particles_ [176]
                0.00    0.00       1/20800       rzero_ [12]
                0.00    0.00       1/11          izero_ [166]
                0.00    0.00    4002/7812203     dnekclock_ [305]
                0.00    0.00       1/1           baryweights_ [503]
-----------------------------------------------
                2.33   22.95    2000/2000        stokes_particles_ [9]
[10]    18.1    2.33   22.95    2000         update_stokes_particles_ [10]
                0.02   17.44    2000/2001        interp_u_for_adv_ [15]
                0.02    4.57    2000/2000        get_bdf_ext_coefs_ [28]
                0.00    0.81    2000/6000        compute_primitive_vars_ [40]
                0.10    0.00    2000/2000        update_particle_location_ [98]
                0.00    0.00    4000/7812203     dnekclock_ [305]
-----------------------------------------------
                0.94   23.40  960000/960000      compute_rhs_and_dt_ [4]
[11]    17.4    0.94   23.40  960000         assemble_h_ [11]
                0.06   23.34  960000/960000      evaluate_conv_h_ [13]
-----------------------------------------------
                0.00    0.00       1/20800       stokes_particles_ [9]
                0.00    0.00       1/20800       setvar_ [223]
                0.00    0.00       1/20800       rdmatp_ [212]
                0.00    0.00       1/20800       rdbdry_ [214]
                0.00    0.00       1/20800       rdcurve_ [222]
                0.00    0.00       1/20800       eigenv_ [112]
