Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00     90.82     0.00        1     0.00     1.11  domain_size_
  0.00     90.82     0.00        1     0.00     0.00  echopar_
  0.00     90.82     0.00        1     0.00    46.70  eigenv_
  0.00     90.82     0.00        1     0.00     1.11  esteig_
  0.00     90.82     0.00        1     0.00     0.00  estrat_
  0.00     90.82     0.00        1     0.00     0.00  files_
  0.00     90.82     0.00        1     0.00    20.11  findpts_setup_
  0.00     90.82     0.00        1     0.00     0.00  flush_io_
  0.00     90.82     0.00        1     0.00     0.00  full_restart_
  0.00     90.82     0.00        1     0.00     0.08  gen_dgl_
  0.00     90.82     0.00        1     0.00     0.00  gen_fast_spacing_
  0.00     90.82     0.00        1     0.00     0.22  gen_int_
  0.00     90.82     0.00        1     0.00     0.00  gencoor_
  0.00     90.82     0.00        1     0.00    46.70  geneig_
  0.00     90.82     0.00        1     0.00    59.60  gengeom_
  0.00     90.82     0.00        1     0.00     1.53  genwz_
  0.00     90.82     0.00        1     0.00    40.28  genxyz_
  0.00     90.82     0.00        1     0.00     7.46  genxyzl_
  0.00     90.82     0.00        1     0.00    11.96  get_local_crs_galerkin_
  0.00     90.82     0.00        1     0.00    10.00  get_session_info_
  0.00     90.82     0.00        1     0.00     0.05  get_vert_map_
  0.00     90.82     0.00        1     0.00     0.01  get_vertex_
  0.00     90.82     0.00        1     0.00     0.00  gs_free_
  0.00     90.82     0.00        1     0.00   345.48  h1mg_setup_
  0.00     90.82     0.00        1     0.00    37.79  h1mg_setup_dssum_
  0.00     90.82     0.00        1     0.00   261.64  h1mg_setup_fdm_
  0.00     90.82     0.00        1     0.00     0.00  h1mg_setup_mg_nx_
  0.00     90.82     0.00        1     0.00     1.96  h1mg_setup_schwarz_wt_
  0.00     90.82     0.00        1     0.00     3.77  h1mg_setup_semhat_
  0.00     90.82     0.00        1     0.00     6.67  h1mg_setup_wtmask_
  0.00     90.82     0.00        1     0.00     0.05  hash_build_3
  0.00     90.82     0.00        1     0.00     5.45  hsmg_index_0_
  0.00     90.82     0.00        1     0.00   169.49  hsmg_setup_
  0.00     90.82     0.00        1     0.00    25.19  hsmg_setup_dssum_
  0.00     90.82     0.00        1     0.00   130.82  hsmg_setup_fdm_
  0.00     90.82     0.00        1     0.00     0.00  hsmg_setup_mg_nx_
  0.00     90.82     0.00        1     0.00     0.98  hsmg_setup_schwarz_wt_
  0.00     90.82     0.00        1     0.00     2.48  hsmg_setup_semhat_
  0.00     90.82     0.00        1     0.00     4.45  hsmg_setup_wtmask_
  0.00     90.82     0.00        1     0.00     0.00  i8glsum_
  0.00     90.82     0.00        1     0.00     0.00  iface_vert_int8cmt_
  0.00     90.82     0.00        1     0.00     0.00  iglmin_
  0.00     90.82     0.00        1     0.00     0.00  in_situ_init_
  0.00     90.82     0.00        1     0.00    10.00  iniproc_
  0.00     90.82     0.00        1     0.00     0.00  init_plugin_
  0.00     90.82     0.00        1     0.00    14.69  init_stokes_particles_
  0.00     90.82     0.00        1     0.00    16.17  initdat_
  0.00     90.82     0.00        1     0.00     0.00  initdim_
  0.00     90.82     0.00        1     0.00     0.00  initds_
  0.00     90.82     0.00        1     0.00    20.11  intpts_setup_
  0.00     90.82     0.00        1     0.00     0.37  io_init_
  0.00     90.82     0.00        1     0.00     0.00  ivlmax_
  0.00     90.82     0.00        1     0.00     0.00  izero8_
  0.00     90.82     0.00        1     0.00     0.00  jl_findpts_el_setup_3
  0.00     90.82     0.00        1     0.00     0.00  lagmass_
  0.00     90.82     0.00        1     0.00     0.00  lfalse_
  0.00     90.82     0.00        1     0.00    20.37  linquad_
  0.00     90.82     0.00        1     0.00     1.23  load_semhat_weighted_
  0.00     90.82     0.00        1     0.00     0.00  log2_
  0.00     90.82     0.00        1     0.00     0.92  mapelpr_
  0.00     90.82     0.00        1     0.00    10.17  mg_set_gb_
  0.00     90.82     0.00        1     0.00     0.05  mg_set_h1_
  0.00     90.82     0.00        1     0.00     0.05  mg_set_h2_
  0.00     90.82     0.00        1     0.00     1.47  mg_set_msk_
  0.00     90.82     0.00        1     0.00     0.00  mixtperf_cp_cvr_
  0.00     90.82     0.00        1     0.00     0.00  mixtperf_r_m_
  0.00     90.82     0.00        1     0.00     0.00  mynode_
  0.00     90.82     0.00        1     0.00     0.00  nek_cmt_init_
  0.00     90.82     0.00        1     0.00     0.00  nek_comm_getstat_
  0.00     90.82     0.00        1     0.00     0.00  nek_comm_io_
  0.00     90.82     0.00        1     0.00     0.00  nek_comm_startstat_
  0.00     90.82     0.00        1     0.00     0.00  numnodes_
  0.00     90.82     0.00        1     0.00     0.00  opcolv_
  0.00     90.82     0.00        1     0.00     0.55  opdsop_
  0.00     90.82     0.00        1     0.00     0.00  opdssum_
  0.00     90.82     0.00        1     0.00     0.00  plane_space_
  0.00     90.82     0.00        1     0.00     0.00  pprint_all_
  0.00     90.82     0.00        1     0.00     0.49  rand_fld_h1_
  0.00     90.82     0.00        1     0.00     1.24  rdbdry_
  0.00     90.82     0.00        1     0.00     1.24  rdcurve_
  0.00     90.82     0.00        1     0.00     0.91  rdhist_
  0.00     90.82     0.00        1     0.00     0.00  rdicdf_
  0.00     90.82     0.00        1     0.00     2.15  rdmatp_
  0.00     90.82     0.00        1     0.00     0.00  rdmesh_
  0.00     90.82     0.00        1     0.00     0.00  rdobj_
  0.00     90.82     0.00        1     0.00     0.00  rdout_
  0.00     90.82     0.00        1     0.00    16.47  readat_
  0.00     90.82     0.00        1     0.00     0.00  restart_
  0.00     90.82     0.00        1     0.00     0.00  runstat_
  0.00     90.82     0.00        1     0.00     0.15  set_convect_new_
  0.00     90.82     0.00        1     0.00     0.00  set_mat_ij_
  0.00     90.82     0.00        1     0.00   545.47  set_overlap_
  0.00     90.82     0.00        1     0.00     0.00  set_part_pointers_
  0.00     90.82     0.00        1     0.00     0.92  set_proc_map_
  0.00     90.82     0.00        1     0.00     0.00  set_tstep_coef_
  0.00     90.82     0.00        1     0.00    28.78  set_up_h1_crs_
  0.00     90.82     0.00        1     0.00     0.00  setcdof_
  0.00     90.82     0.00        1     0.00     0.91  setedge_
  0.00     90.82     0.00        1     0.00    21.93  setics_
  0.00     90.82     0.00        1     0.00     0.00  setlog_
  0.00     90.82     0.00        1     0.00     0.00  setprop_
  0.00     90.82     0.00        1     0.00     2.49  setside_
  0.00     90.82     0.00        1     0.00     6.30  setup_cmt_gs_
  0.00     90.82     0.00        1     0.00     0.00  setup_convect_
  0.00     90.82     0.00        1     0.00    17.66  setup_topo_
  0.00     90.82     0.00        1     0.00     6.24  setvar_
  0.00     90.82     0.00        1     0.00     0.00  slogic_
  0.00     90.82     0.00        1     0.00     0.00  sstest_
  0.00     90.82     0.00        1     0.00     0.49  swap_lengths_
  0.00     90.82     0.00        1     0.00     1.11  usrdat2_
  0.00     90.82     0.00        1     0.00     0.00  usrdat3_
  0.00     90.82     0.00        1     0.00    10.00  usrdat_
  0.00     90.82     0.00        1     0.00     0.55  vec_dsop_
  0.00     90.82     0.00        1     0.00     0.55  vec_dssum_
  0.00     90.82     0.00        1     0.00     0.00  verrhe_
  0.00     90.82     0.00        1     0.00     0.00  vprops_

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.
 
 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this 
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 0.01% of 90.82 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]     98.9    0.00   89.85                 nek_solve_ [1]
                0.00   71.31    2000/2000        nek__multi_advance_ [2]
                0.00   16.04    2000/2001        userchk_ [11]
                0.01    2.49    2000/2000        prepost_ [30]
                0.00    0.00    2000/2000        in_situ_check_ [362]
                0.00    0.00       2/2           nek_comm_settings_ [503]
                0.00    0.00       1/2250        nekgsync_ [358]
                0.00    0.00       1/1           nek_comm_startstat_ [544]
                0.00    0.00       1/2002        comment_ [361]
-----------------------------------------------
                0.00   71.31    2000/2000        nek_solve_ [1]
[2]     78.5    0.00   71.31    2000         nek__multi_advance_ [2]
                1.04   59.55    2000/2000        cmt_nek_advance_ [3]
                0.00   10.73    2000/2000        nek_advance_ [15]
-----------------------------------------------
                1.04   59.55    2000/2000        nek__multi_advance_ [2]
[3]     66.7    1.04   59.55    2000         cmt_nek_advance_ [3]
                0.02   59.50    6000/6000        compute_rhs_and_dt_ [4]
                0.03    0.00    2000/1064000     nekcopy_ [10]
                0.00    0.00       1/1           cmt_flow_ics_ [317]
                0.00    0.00       1/1           set_tstep_coef_ [554]
-----------------------------------------------
                0.02   59.50    6000/6000        cmt_nek_advance_ [3]
[4]     65.5    0.02   59.50    6000         compute_rhs_and_dt_ [4]
                0.00   18.83    6000/6000        fluxes_full_field_ [7]
                0.53   16.87  480000/480000      assemble_h_ [8]
                7.46    0.00    6000/20448       rzero_ [5]
                0.86    5.91  480000/480000      flux_div_integral_ [21]
                0.36    6.02  480000/480000      compute_forcing_ [22]
                0.72    0.60   30000/30000       surface_integral_full_ [40]
                0.00    0.82    4000/6000        compute_primitive_vars_ [43]
                0.01    0.49  480000/480000      add_conv_diff_h_ [59]
                0.01    0.00    6000/6000        set_dealias_face_ [148]
-----------------------------------------------
                0.00    0.00       1/20448       stokes_particles_ [12]
                0.00    0.00       1/20448       setvar_ [190]
                0.00    0.00       1/20448       rdmatp_ [224]
                0.00    0.00       1/20448       rdbdry_ [236]
                0.00    0.00       1/20448       rdcurve_ [237]
                0.00    0.00       1/20448       eigenv_ [100]
                0.00    0.00       1/20448       set_up_h1_crs_ [118]
                0.00    0.00       2/20448       userchk_ [11]
                0.00    0.00       2/20448       setside_ [217]
                0.00    0.00       2/20448       h1mg_setup_ [66]
                0.00    0.00       3/20448       setarea_ [180]
                0.00    0.00       3/20448       glmapm1_ [210]
                0.00    0.00       3/20448       sfastax_ [214]
                0.01    0.00       5/20448       hsmg_setup_rstr_wt_ [181]
                0.01    0.00       5/20448       semhat_ [187]
                0.01    0.00       6/20448       output_particles_new_ [185]
                0.01    0.00       6/20448       genxyzl_ [186]
                0.02    0.00      13/20448       initdat_ [140]
                0.02    0.00      13/20448       setics_ [124]
                0.03    0.00      27/20448       axhelm_ [109]
                0.04    0.00      32/20448       setzgml_ [105]
                0.04    0.00      32/20448       setdef_ [106]
                0.18    0.00     144/20448       hsmg_setup_fast1d_b_ [75]
                0.18    0.00     144/20448       hsmg_setup_fast1d_a_ [74]
                2.49    0.00    1999/20448       bdsys_ [32]
                2.49    0.00    2000/20448       setbd_ [25]
                2.49    0.00    2000/20448       prepost_map_ [31]
                4.98    0.00    4000/20448       get_bdf_ext_coefs_ [26]
                4.98    0.00    4000/20448       settime_ [16]
                7.46    0.00    6000/20448       compute_rhs_and_dt_ [4]
[5]     28.0   25.44    0.00   20448         rzero_ [5]
-----------------------------------------------
                0.00    0.00      51/52552334     compute_face_data_rs [297]
                0.00    0.00      96/52552334     mg_intp_fc_e_ [293]
                0.00    0.00     144/52552334     tensor_ig3 [285]
                0.00    0.00     150/52552334     get_edge [278]
                0.00    0.00     256/52552334     hsmg_tnsr3d_ [281]
                0.00    0.00     288/52552334     compute_face_data_tr [279]
                0.00    0.00     336/52552334     mg_intp_gfc_e_ [275]
                0.00    0.00     336/52552334     findpt_face [271]
                0.00    0.00    1152/52552334     xyzrst_ [261]
                0.00    0.00    4480/52552334     axhelm_ [109]
                0.00    0.00   13305/52552334     findpt_vol [147]
                0.01    0.00   13596/52552334     tensor_mtxv [194]
                0.85    0.00 2304000/52552334     neklocal_grad3_ [47]
                1.41    0.00 3840000/52552334     local_grad3_t_ [37]
                5.28    0.00 14352000/52552334     map_faced_ [23]
                5.28    0.00 14352000/52552334     inviscidflux_ [14]
                6.50    0.00 17670144/52552334     specmpn_ [20]
[6]     21.3   19.34    0.00 52552334         mxf6_ [6]
-----------------------------------------------
                0.00   18.83    6000/6000        compute_rhs_and_dt_ [4]
[7]     20.7    0.00   18.83    6000         fluxes_full_field_ [7]
                0.18   13.27    6000/6000        inviscidflux_ [14]
                0.00    3.37    6000/6000        face_state_commo_ [27]
                0.01    1.33   30000/30000       faceu_ [39]
                0.59    0.08   30000/30000       fillq_ [52]
-----------------------------------------------
                0.53   16.87  480000/480000      compute_rhs_and_dt_ [4]
[8]     19.2    0.53   16.87  480000         assemble_h_ [8]
                0.02   16.85  480000/480000      evaluate_conv_h_ [9]
-----------------------------------------------
                0.02   16.85  480000/480000      assemble_h_ [8]
[9]     18.6    0.02   16.85  480000         evaluate_conv_h_ [9]
               11.92    0.00  768000/1064000     nekcopy_ [10]
                0.03    4.53 1440000/2208768     intp_rstd_ [19]
                0.17    0.00  384000/4704000     nekadd2col2_ [34]
                0.15    0.00  864000/5040000     nekcol2_ [48]
                0.05    0.00  288000/289637      col2_ [99]
-----------------------------------------------
                0.03    0.00    2000/1064000     cmt_nek_advance_ [3]
                0.09    0.00    6000/1064000     face_state_commo_ [27]
                4.47    0.00  288000/1064000     compute_forcing_ [22]
               11.92    0.00  768000/1064000     evaluate_conv_h_ [9]
